time,open,high,low,close,tick_volume,spread,real_volume
2025-02-13 01:30:00,154.457,154.477,154.299,154.314,1087,9,0
2025-02-13 01:45:00,154.312,154.347,154.217,154.254,1065,9,0
2025-02-13 02:00:00,154.254,154.346,154.228,154.293,932,9,0
2025-02-13 02:15:00,154.292,154.331,154.178,154.182,902,9,0
2025-02-13 02:30:00,154.179,154.224,154.157,154.2,701,9,0
2025-02-13 02:45:00,154.2,154.269,154.184,154.226,688,9,0
2025-02-13 03:00:00,154.226,154.288,154.2,154.216,637,9,0
2025-02-13 03:15:00,154.218,154.253,154.185,154.25,678,9,0
2025-02-13 03:30:00,154.25,154.291,154.175,154.231,857,9,0
2025-02-13 03:45:00,154.231,154.256,154.182,154.24,661,9,0
2025-02-13 04:00:00,154.239,154.406,154.212,154.329,1221,9,0
2025-02-13 04:15:00,154.329,154.404,154.301,154.364,812,9,0
2025-02-13 04:30:00,154.362,154.48,154.349,154.474,880,9,0
2025-02-13 04:45:00,154.474,154.487,154.353,154.353,726,9,0
2025-02-13 05:00:00,154.356,154.405,154.342,154.361,724,9,0
2025-02-13 05:15:00,154.361,154.382,154.247,154.263,620,9,0
2025-02-13 05:30:00,154.266,154.298,154.128,154.164,998,9,0
2025-02-13 05:45:00,154.164,154.217,154.14,154.164,746,9,0
2025-02-13 06:00:00,154.164,154.233,154.048,154.071,1190,9,0
2025-02-13 06:15:00,154.074,154.084,153.975,154.022,1008,9,0
2025-02-13 06:30:00,154.02,154.089,153.959,154.057,782,9,0
2025-02-13 06:45:00,154.057,154.115,153.991,154.046,726,9,0
2025-02-13 07:00:00,154.049,154.148,153.951,154.113,1098,9,0
2025-02-13 07:15:00,154.114,154.199,154.052,154.153,910,9,0
2025-02-13 07:30:00,154.153,154.196,154.067,154.102,1094,9,0
2025-02-13 07:45:00,154.103,154.311,154.089,154.276,1232,9,0
2025-02-13 08:00:00,154.272,154.338,154.218,154.318,1105,9,0
2025-02-13 08:15:00,154.318,154.318,154.1,154.137,1378,9,0
2025-02-13 08:30:00,154.135,154.17,154.068,154.07,1154,9,0
2025-02-13 08:45:00,154.072,154.147,154.017,154.019,1154,9,0
2025-02-13 09:00:00,154.016,154.02,153.893,153.949,1310,9,0
2025-02-13 09:15:00,153.949,154.01,153.906,153.983,873,9,0
2025-02-13 09:30:00,153.982,154.087,153.979,154.06,763,9,0
2025-02-13 09:45:00,154.059,154.061,153.952,153.976,742,9,0
2025-02-13 10:00:00,153.976,154.014,153.924,153.97,716,9,0
2025-02-13 10:15:00,153.97,153.974,153.875,153.914,683,9,0
2025-02-13 10:30:00,153.914,153.92,153.789,153.832,785,9,0
2025-02-13 10:45:00,153.832,153.837,153.769,153.789,731,9,0
2025-02-13 11:00:00,153.789,153.82,153.758,153.82,610,9,0
2025-02-13 11:15:00,153.819,153.855,153.787,153.824,526,9,0
2025-02-13 11:30:00,153.824,153.83,153.752,153.762,624,9,0
2025-02-13 11:45:00,153.762,153.879,153.729,153.842,1662,9,0
2025-02-13 12:00:00,153.842,153.904,153.797,153.85,1086,9,0
2025-02-13 12:15:00,153.849,153.869,153.761,153.848,968,9,0
2025-02-13 12:30:00,153.85,153.862,153.765,153.771,667,9,0
2025-02-13 12:45:00,153.771,153.859,153.739,153.85,826,9,0
2025-02-13 13:00:00,153.848,153.851,153.743,153.8,783,9,0
2025-02-13 13:15:00,153.802,153.842,153.753,153.815,804,9,0
